text,label
"We're all getting worried over here, derek and taylor have already assumed the worst",personal
Hey what's up charles sorry about the late reply.,personal
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,personal
WHITE FUDGE OREOS ARE IN STORES,personal
My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,personal
I am sorry it hurt you.,personal
Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,personal
Ok lor but not too early. Me still having project meeting now.,personal
"Call me da, i am waiting for your call.",personal
I could ask carlos if we could get more if anybody else can chip in,personal
Was actually about to send you a reminder today. Have a wonderful weekend,personal
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",personal
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,personal
Dont talk to him ever ok its my word.,personal
When u wana see it then,personal
On ma way to school. Can you pls send me ashley's number,personal
It shall be fine. I have avalarr now. Will hollalater,personal
She went to attend another two rounds today..but still did't reach home..,personal
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,personal
"K, wait chikku..il send aftr &lt;#&gt; mins",personal
But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,personal
K:)i will give my kvb acc details:),personal
Oh all have to come ah?,personal
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),personal
Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,personal
So do you have samus shoulders yet,personal
What time you think you'll have it? Need to know when I should be near campus,personal
Then dun wear jeans lor...,personal
"Since when, which side, any fever, any vomitin.",personal
K:)k.are you in college?,personal
Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,personal
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),personal
Theyre doing it to lots of places. Only hospitals and medical places are safe.,personal
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,personal
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",personal
I cant wait to see you! How were the photos were useful? :),personal
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,personal
Chk in ur belovd ms dict,personal
Is that what time you want me to come?,personal
"Awesome, lemme know whenever you're around",personal
Shb b ok lor... Thanx...,personal
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",personal
Also remember to get dobby's bowl from your car,personal
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,personal
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",personal
Welp apparently he retired,personal
My sort code is and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,personal
Where @,personal
U sure u can't take any sick time?,personal
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,personal
Or better still can you catch her and let ask her if she can sell &lt;#&gt; for me.,personal
I am not sure about night menu. . . I know only about noon menu,personal
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,personal
Are you willing to go for aptitude class.,personal
"It wont b until 2.15 as trying 2 sort house out, is that ok?",personal
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",personal
"Haha awesome, omw back now then",personal
Yup i thk so until e shop closes lor.,personal
what is your account number?,personal
Eh u send wrongly lar...,personal
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,personal
Ok i shall talk to him,personal
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,personal
Hey you can pay. With salary de. Only &lt;#&gt; .,personal
Another month. I need chocolate weed and alcohol.,personal
If he started searching he will get job in few days.he have great potential and talent.,personal
Reckon need to be in town by eightish to walk from * carpark.,personal
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,personal
Yo guess what I just dropped,personal
Carlos says he'll be at mu in &lt;#&gt; minutes,personal
I'm in office now . I will call you &lt;#&gt; min:),personal
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",personal
"Yun ah.the ubi one say if wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.n",personal
Ugh. Gotta drive back to sd from la. My butt is sore.,personal
26th OF JULY,personal
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,personal
Up to ... wan come then come lor... But i din c any stripes skirt...,personal
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,personal
"I can't, I don't have her number!",personal
Change again... It's e one next to escalator...,personal
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,personal
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,personal
Then wait 4 me at bus stop aft ur lect lar. If i dun c then i go get my car then come back n pick .,personal
"Aight will do, thanks again for comin out",personal
No..but heard abt tat..,personal
&lt;#&gt; am I think? Should say on syllabus,personal
Umma. Did she say anything,personal
Give me a sec to think think about it,personal
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,personal
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",personal
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at &lt;EMAIL&gt; ,kerala",personal
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,personal
"I just got home babe, are you still awake ?",personal
I dunno they close oredi not... v ma fan...,personal
Just buy a pizza. Meat lovers or supreme. U get to pick.,personal
"Ya, told..she was asking wats matter?",personal
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",personal
Shall i send that exe to your mail id.,personal
Nope watching tv at home... Not going out. V bored...,personal
Don know..wait i will check it.,personal
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",personal
We still on for tonight?,personal
May i call You later Pls,personal
Hasn't that been the pattern recently crap weekends?,personal
I have a sore throat. It's scratches when I talk,personal
Yes da. Any plm at ur office,personal
Are you not around or just still asleep? :V,personal
"Lol you forgot it eh ? Yes, I'll bring it in babe",personal
"Its good, we'll find a way",personal
Can not use foreign stamps in this country. Good lecture .,personal
Yup bathe liao...,personal
HAPPY NEW YEAR MY NO.1 MAN,personal
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",personal
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,personal
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",personal
"No my blankets are sufficient, thx",personal
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",personal
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",personal
They just talking thats it de. They wont any other.,personal
Today am going to college so am not able to atten the class.,personal
I'm in class. Will holla later,personal
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,personal
"Come round, it's .",personal
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",personal
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,personal
Are you available for soiree on June 3rd?,personal
Do u noe wat time e place dat sells 4d closes?,personal
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",personal
Jay's getting really impatient and belligerent,personal
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,personal
I'm at work. Please call,personal
Then u drive lor.,personal
Ard 515 like dat. Y?,personal
Tell me they're female :V how're you throwing in? We're deciding what all to get now,personal
I'm working technical support :)voice process.networking field.,personal
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,personal
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,personal
"That's fine, I'll bitch at you about it later then",personal
No my mum went 2 dentist.,personal
Once free call me sir. I am waiting for you.,personal
Meeting u is my work. . . Tel me when shall i do my work tomorrow,personal
Jus finish bathing...,personal
"alright, I'll make sure the car is back tonight",personal
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,personal
Aight ill get on fb in a couple minutes,personal
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,personal
Where can download clear movies. Dvd copies.,personal
"Yep, by the pretty sculpture",personal
Convey my regards to him,personal
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,personal
You tell what happen dont behave like this to me. Ok no need to say,personal
Can u get pic msgs to your phone?,personal
Send to someone else :-),personal
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,personal
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,personal
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",personal
I don't think he has spatula hands!,personal
You can never do NOTHING,personal
Goodmorning today i am late for &lt;DECIMAL&gt; min.,personal
Please da call me any mistake from my side sorry da. Pls da goto doctor.,personal
Where r we meeting?,personal
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",personal
Now only i reached home. . . I am very tired now. . I will come tomorro,personal
Ryder unsold.now gibbs.,personal
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,personal
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,personal
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,personal
You busy or can I come by at some point and figure out what we're doing tomorrow,personal
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",personal
Black shirt n blue jeans... I thk i c ...,personal
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,personal
on hen night. Going with a swing,personal
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",personal
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,personal
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),personal
S s..first time..dhoni rocks...,personal
Ok ill tell the company,personal
"Awesome, think we can get an 8th at usf some time tonight?",personal
So that means you still think of teju,personal
"No I'm good for the movie, is it ok if I leave in an hourish?",personal
No no:)this is kallis home ground.amla home town is durban:),personal
So lets make it saturday or monday as per convenience.,personal
Hey... What time is your driving on fri? We go for evaluation on fri?,personal
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,personal
Cancel cheyyamo?and get some money back?,personal
Ok.ok ok..then..whats ur todays plan,personal
Good morning princess! How are you?,personal
Aiyar sorry lor forgot 2 tell u...,personal
Not tonight mate. Catching up on some sleep. This is my new number by the way.,personal
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",personal
"So check your errors and if you had difficulties, do correction.",personal
Howz pain?hope u r fine..,personal
U wake up already? Thanx 4 e tau sar piah it's quite nice.,personal
K do I need a login or anything,personal
LOL ... No just was busy,personal
What * u wearing?,personal
Oh:)as usual vijay film or its different?,personal
Have you had a good day? Mine was really busy are you up to much tomorrow night?,personal
And is there a way you can send shade's stuff to her. And she has been wonderful too.,personal
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,personal
Babe ? I lost you ... :-(,personal
Ok... Help me ask if she's working tmr a not?,personal
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,personal
Not a drop in the tank,personal
(That said can you text him one more time?),personal
Ok i go change also...,personal
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,personal
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",personal
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,personal
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,personal
Hey! There's veggie pizza... :/,personal
Yun buying... But school got offer 2000 plus only...,personal
You sure your neighbors didnt pick it up,personal
K. I will sent it again,personal
Well. Im computerless. Time to make some oreo truffles,personal
"Haha yeah I see that now, be there in a sec",personal
I am not having her number sir,personal
Lol now I'm after that hot air balloon!,personal
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,personal
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,personal
"Yeah, we can probably swing by once my roommate finishes up with his girl",personal
Happy new years melody!,personal
dun need to pick ur gf?,personal
Yay! You better not have told that to 5 other girls either.,personal
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,personal
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",personal
Just nw i came to hme da..,personal
"I'm outside islands, head towards hard rock and you'll run into me",personal
To day class is there are no class.,personal
I'm in chennai velachery:),personal
You flippin your shit yet?,personal
"K give me a sec, breaking a &lt;#&gt; at cstore",personal
Am i that much bad to avoid like this?,personal
"Yo, you around? Just got my car back",personal
Annoying isn't it.,personal
"Goodmorning, Today i am late for &lt;#&gt; min.",personal
There's no point hangin on to mr not right if he's not makin u happy,personal
All will come alive.better correct any good looking figure there itself..,personal
In that case I guess I'll see you at campus lodge,personal
We're done...,personal
Come to my home for one last time i wont do anything. Trust me.,personal
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,personal
Ok... C ya...,personal
What he said is not the matter. My mind saying some other matter is there.,personal
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",personal
NEFT Transaction with reference number &lt;#&gt; for Rs. &lt;DECIMAL&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;TIME&gt; : &lt;#&gt;,personal
Otherwise had part time job na-tuition..,personal
I know she called me,personal
"Me also da, i feel yesterday night wait til 2day night dear.",personal
Thanks for understanding. I've been trying to tell sura that.,personal
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,personal
I need you to be in my strong arms...,personal
Also maaaan are you missing out,personal
His bday real is in april .,personal
Guessin you ain't gonna be here before 9?,personal
Ok then i will come to ur home after half an hour,personal
"Yo, the game almost over? Want to go to walmart soon",personal
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",personal
I'll text now! All creepy like so he won't think that we forgot,personal
"that would be good I'll phone you tomo lunchtime, shall I, to organise something?",personal
"Damn, can you make it tonight or do you want to just wait til tomorrow",personal
K..k..i'm also fine:)when will you complete the course?,personal
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",personal
Prakesh is there know.,personal
Teach me apps da. When you come to college.,personal
Rofl betta invest in some anti aging products,personal
"sir, you will receive the account no another 1hr time. Sorry for the delay.",personal
So 'll be submitting da project tmr rite?,personal
Jus ans me lar. U'll noe later.,personal
I want to send something that can sell fast. &lt;#&gt; k is not easy money.,personal
have got * few things to do. may be in * pub later.,personal
1's finish meeting call me.,personal
Lol ok. I'll snatch her purse too.,personal
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,personal
How much are we getting?,personal
Is ur paper in e morn or aft tmr?,personal
"Dear relieved of westonzoyland, all going to plan this end too!",personal
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,personal
Oh yes I can speak txt 2 u no! Hmm. Did u get email?,personal
"I want to show you the world, princess :) how about europe?",personal
Nobody can decide where to eat and dad wants Chinese,personal
No shoot me. I'm in the docs waiting room. :/,personal
Now? I'm going out 4 dinner soon..,personal
Hello which the site to download songs its urgent pls,personal
"I do know what u mean, is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",personal
Horrible gal. Me in sch doing some stuff. How come u got mc?,personal
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",personal
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,personal
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,personal
What your plan for pongal?,personal
Just wait till end of march when el nino gets himself. Oh.,personal
"Not yet chikku..going to room nw, i'm in bus..",personal
Am also doing in cbe only. But have to pay.,personal
Honey boo I'm missing u.,personal
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",personal
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",personal
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",personal
Ok. No wahala. Just remember that a friend in need ...,personal
I will see in half an hour,personal
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",personal
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",personal
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,personal
"Tee hee. Off to lecture, cheery bye bye.",personal
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",personal
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,personal
Ok...,personal
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,personal
Wot u up 2 u weirdo?,personal
Can do lor...,personal
Dont put your phone on silent mode ok,personal
Can i meet at 5.. As 4 where depends on where wan 2 in lor..,personal
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,personal
Oh ho. Is this the first time u use these type of words,personal
Am I the only one who doesn't stalk profiles?,personal
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",personal
Yes i thought so. Thanks.,personal
But if she.s drinkin i'm ok.,personal
"Just wondering, the others just took off",personal
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",personal
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",personal
Happy new year to u too!,personal
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",personal
Eat jap done oso aft ur lect wat... got lect at 12 rite...,personal
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",personal
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,personal
Happy birthday... May all ur dreams come true...,personal
Aiyah u did ok already lar. E nydc at wheellock?,personal
TELL HER I SAID EAT SHIT.,personal
Sure! I am driving but will reach my destination soon.,personal
"K so am I, how much for an 8th? Fifty?",personal
Your daily text from me a favour this time,personal
Great to hear you are settling well. So what's happenin wit ola?,personal
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,personal
I tot u reach liao. He said t-shirt.,personal
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",personal
Your right! I'll make the appointment right now.,personal
Designation is software developer and may be she get chennai:),personal
I jokin oni lar.. busy then i wun disturb .,personal
"Ok, be careful ! Don't text and drive !",personal
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",personal
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,personal
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,personal
How abt making some of the pics bigger?,personal
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,personal
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",personal
Why nothing. Ok anyway give me treat,personal
Correct. So how was work today,personal
"Just sent again. Do you scream and moan in bed, princess?",personal
"I wake up long ago already... Dunno, what other thing?",personal
Oh just getting even with u.... u?,personal
I thk 50 shd be ok he said plus minus 10.. Did leave a line in between paragraphs?,personal
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,personal
Yeah jay's sort of a fucking retard,personal
"Sorry, was in the bathroom, sup",personal
My exam is for february 4. Wish you a great day.,personal
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,personal
"Aight no rush, I'll ask jay",personal
Good Morning plz call me sir,personal
It's ok lar. U sleep early too... Nite...,personal
"Oh... Icic... K lor, den meet other day...",personal
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",personal
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",personal
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",personal
Then she buying today? no need to c meh...,personal
Aight sorry I take ten years to shower. What's the plan?,personal
Every monday..nxt week vl be completing..,personal
Might ax well im there.,personal
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,personal
Yeah I'll try to scrounge something up,personal
Crazy ar he's married. like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,personal
Were somewhere on Fredericksburg,personal
Que pases un buen tiempo or something like that,personal
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,personal
She doesnt need any test.,personal
"Nothing much, chillin at home. Any super bowl plan?",personal
Bugis oso near wat...,personal
Yo theres no class tmrw right?,personal
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,personal
"Goodnight, sleep well da please take care pa. Please.",personal
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,personal
U ned to convince him tht its not possible witot hurting his feeling its the main,personal
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",personal
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,personal
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to &lt;#&gt; frnds in &lt;#&gt; mins whn u read...",personal
Yo dude guess who just got arrested the other day,personal
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,personal
What does the dance river do?,personal
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",personal
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,personal
Bbq this sat at mine from 6ish. Ur welcome 2 come,personal
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough",personal
Alright. I'm out--have a good night!,personal
Did you try making another butt.,personal
Hope you are feeling great. Pls fill me in. Abiola,personal
I though we shd go out n have some fun so bar in town or something sound ok?,personal
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",personal
We're finally ready fyi,personal
Auntie huai juan never pick up her phone,personal
"Ya tel, wats ur problem..",personal
i dnt wnt to tlk wid u,personal
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",personal
Its ok my arm is feeling weak cuz i got a shot so we can go another time,personal
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,personal
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",personal
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,personal
All e best 4 ur exam later.,personal
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,personal
Oh k.i think most of wi and nz players unsold.,personal
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",personal
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",personal
"Haha just kidding, papa needs drugs",personal
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",personal
Oh ok..,personal
R we still meeting 4 dinner tonight?,personal
Thats cool! I am a gentleman and will treat you with dignity and respect.,personal
Shall i start from hear.,personal
Then we wait 4 u lor... No need 2 feel bad lar...,personal
No did you check? I got his detailed message now,personal
You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,personal
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",personal
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,personal
cool. We will have fun practicing making babies!,personal
Actually getting ready to leave the house.,personal
K..k..any special today?,personal
Then we gotta do it after that,personal
"I've got ten bucks, jay is being noncomittal",personal
Where at were hungry too,personal
Pls speak to that customer machan.,personal
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,personal
So wats ur opinion abt him and how abt is character?,personal
Jay is snickering and tells me that x is totally fucking up the chords as we speak,personal
No..few hours before.went to hair cut .,personal
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,personal
Lmao. Take a pic and send it to me.,personal
Speak only when you feel your words are better than the silence... Gud mrng:-),personal
No. She's currently in scotland for that.,personal
Do you work all this week ?,personal
Lol great now im getting hungry.,personal
Yes.. now only saw your message..,personal
I'll be at mu in like &lt;#&gt; seconds,personal
