text,label
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16031.99",transaction
Transaction of AED 85.00 debited from your a/c ****0535 at TIGER COOKIES CAFE LLC ABU DHABI AE. Avl Bal is AED 15946.99,transaction
"Dear Customer, AED 4100.00 was debited from your account ****0535. Your available account balance is AED 11845.94",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 11845.94",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1845.94",transaction
"Dear Customer, AED 610.00 was credited to your account ****0535. Your available account balance is AED 1845.94",transaction
"Dear Customer, AED 610.00 was debited from your account ****0535. Your available account balance is AED 1235.94",transaction
"Dear Customer, AED 610.00 was credited to your account ****0535. Your available account balance is AED 1235.94",transaction
"Dear Customer, AED 610.00 was debited from your account ****0535. Your available account balance is AED 625.94",transaction
Transaction of AED 300.00 debited from your a/c ****0535 at ADNOC DISTRIBUTION ABU DHABI AE. Avl Bal is AED 325.94,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 225.94",transaction
Transaction of AED 55.00 debited from your a/c ****0535 at DU - QUICK RECHARGE DUBAI AE. Avl Bal is AED 170.94,transaction
"Dear Customer, AED 150.00 was credited to your account ****0535. Your available account balance is AED 320.94",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 620.94",transaction
Transaction of AED 358.16 debited from your a/c ****0535 at Etisalat Digital App Abu Dhabi AE. Avl Bal is AED 262.78,transaction
"Dear Customer, AED 3000.00 was credited to your account ****0535. Your available account balance is AED 3262.78",transaction
"Dear Customer, AED 2650.00 was debited from your account ****0535. Your available account balance is AED 612.78",transaction
"Dear Customer, AED 200.00 was credited to your account ****0535. Your available account balance is AED 812.78",transaction
Transaction of AED 95.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 717.78,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 617.78",transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 717.78",transaction
Transaction of AED 20.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 697.78,transaction
Transaction of AED 20.00 debited from your a/c ****0535 at ALIYA VEG & FRUITS ABU DHABI AE. Avl Bal is AED 677.78,transaction
Transaction of AED 10.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 667.78,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 567.78",transaction
"Dear Customer, AED 1.00 was debited from your account ****0535. Your available account balance is AED 566.78",transaction
Transaction of AED 66.50 debited from your a/c ****0535 at KERMALAK RESTAURANT ABU DHABI AE. Avl Bal is AED 500.28,transaction
Transaction of AED 28.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 472.28,transaction
"Dear Customer, AED 450.00 was debited from your account ****0535. Your available account balance is AED 22.28",transaction
Transaction of AED 19.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 2.53,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 28.53",transaction
Transaction of AED 74.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 28.53,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 128.53",transaction
Transaction of AED 31.00 debited from your a/c ****0535 at BROCCOLI PIZZA & PASTA ABU DHABI AE. Avl Bal is AED 97.53,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 197.53",transaction
"Dear Customer, AED 110.00 was debited from your account ****0535. Your available account balance is AED 87.53",transaction
"Dear Customer, AED 10.00 was debited from your account ****0535. Your available account balance is AED 77.53",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 377.53",transaction
Transaction of AED 322.14 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 55.39,transaction
"Dear Customer, AED 150.00 was credited to your account ****0535. Your available account balance is AED 205.39",transaction
"Dear Customer, AED 150.00 was debited from your account ****0535. Your available account balance is AED 55.39",transaction
Transaction of AED 34.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 171.39,transaction
Transaction of AED 45.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 126.39,transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16126.39",transaction
Transaction of AED 200.00 debited from your a/c ****0535 at ADNOC DISTRIBUTION ABU DHABI AE. Avl Bal is AED 15926.39,transaction
"Dear Customer, AED 4600.00 was debited from your account ****0535. Your available account balance is AED 11325.34",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 11325.34",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1324.29",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 1324.29",transaction
"Dear Customer, AED 120.00 was debited from your account ****0535. Your available account balance is AED 1204.29",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 1104.29",transaction
Transaction of AED 99.00 debited from your a/c ****0535 at www.groupon.ae groupon.ae IE. Avl Bal is AED 1005.29,transaction
"Dear Customer, AED 34.00 was credited to your account ****0535. Your available account balance is AED 1039.29",transaction
"Dear Customer, AED 200.00 was debited from your account ****0535. Your available account balance is AED 839.29",transaction
"Dear Customer, AED 200.00 was debited from your account ****0535. Your available account balance is AED 639.29",transaction
"Dear Customer, AED 150.00 was debited from your account ****0535. Your available account balance is AED 489.29",transaction
"Dear Customer, AED 400.00 was debited from your account ****0535. Your available account balance is AED 89.29",transaction
"Dear Customer, AED 370.00 was credited to your account ****0535. Your available account balance is AED 459.29",transaction
Transaction of AED 374.54 debited from your a/c ****0535 at Smiles Abu Dhabi AE. Avl Bal is AED 84.75,transaction
Transaction of AED 63.00 debited from your a/c ****0535 at STELLAS SWEET BOUTIQUE ABU DHABI AE. Avl Bal is AED 21.75,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 121.75",transaction
Transaction of AED 24.15 debited from your a/c ****0535 at STELLAS SWEET BOUTIQUE ABU DHABI AE. Avl Bal is AED 97.60,transaction
"Dear Customer, AED 15000.00 was credited to your account ****0535. Your available account balance is AED 15097.60",transaction
"Dear Customer, AED 2000.00 was credited to your account ****0535. Your available account balance is AED 17097.60",transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 18097.60",transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 19097.60",transaction
Transaction of AED 144.45 debited from your a/c ****0535 at YAS MART GNRL TRD CO ABU DHABI AE. Avl Bal is AED 18953.15,transaction
Transaction of AED 84.50 debited from your a/c ****0535 at YAS MART GNRL TRD CO ABU DHABI AE. Avl Bal is AED 18868.65,transaction
Transaction of AED 17.00 debited from your a/c ****0535 at ROYAL M HOTEL FUJAIRAH AE. Avl Bal is AED 18851.65,transaction
Transaction of AED 7.54 debited from your a/c ****0535 at Amazon Prime Amzn.com/bill US. Avl Bal is AED 18844.11,transaction
Transaction of AED 62.75 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 18781.36,transaction
Transaction of AED 240.69 debited from your a/c ****0535 at Amazon.com Amzn.com/bill US. Avl Bal is AED 18540.67,transaction
Transaction of AED 27.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 18513.67,transaction
Transaction of AED 167.16 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 18346.51,transaction
Transaction of AED 142.50 debited from your a/c ****0535 at MCDONALDS SHARJAH AE. Avl Bal is AED 18204.01,transaction
Transaction of AED 24.00 debited from your a/c ****0535 at FIRST FOOD SERVICES LLC ABU DHABI AE. Avl Bal is AED 18180.01,transaction
Transaction of AED 49.20 debited from your a/c ****0535 at Amazon Prime Amzn.com/bill US. Avl Bal is AED 18130.81,transaction
Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 18113.06,transaction
"Dear Customer, AED 250.00 was credited to your account ****0535. Your available account balance is AED 18363.06",transaction
Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 18345.31,transaction
Transaction of AED 23.50 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 18321.81,transaction
Transaction of AED 35.50 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 18286.31,transaction
"Dear Customer, AED 226.17 was credited to your account ****0535. Your available account balance is AED 18558.71",transaction
"Dear Customer, AED 46.23 was credited to your account ****0535. Your available account balance is AED 18558.71",transaction
"Dear Customer, AED 15.50 was debited from your account ****0535. Your available account balance is AED 18543.21",transaction
Transaction of AED 24.15 debited from your a/c ****0535 at AL KHAIZURAN REST. & G ABU DHABI AE. Avl Bal is AED 18519.06,transaction
Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 18501.31,transaction
Transaction of AED 82.75 debited from your a/c ****0535 at STARBUCKS -D625 ALSHAY ABU DHABI AE. Avl Bal is AED 18418.56,transaction
"Dear Customer, AED 1500.00 was credited to your account ****0535. Your available account balance is AED 19918.56",transaction
Transaction of AED 11.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 19907.56,transaction
Transaction of AED 25.00 debited from your a/c ****0535 at ALTAJ ALDIWALI CARS WA ABU DHABI AE. Avl Bal is AED 19882.56,transaction
Transaction of AED 145.00 debited from your a/c ****0535 at CRAVIA INC LLC ABU DHA ABU DHABI AE. Avl Bal is AED 19737.56,transaction
"Dear Customer, your Salary of AED 1800.00 was credited to your account ****0535. Your available account balance is AED 21537.56",transaction
Transaction of AED 3848.13 debited from your a/c ****0535 at ANDY MARK INC KOKOMO US. Avl Bal is AED 17689.43,transaction
"Dear Customer, AED 1800.00 was debited from your account ****0535. Your available account balance is AED 15889.43",transaction
Transaction of AED 16.00 debited from your a/c ****0535 at Amazon.ae Dubai AE. Avl Bal is AED 15873.43,transaction
Transaction of AED 22.00 debited from your a/c ****0535 at FIRST FOOD SERVICES LLC ABU DHABI AE. Avl Bal is AED 15851.43,transaction
Transaction of AED 266.44 debited from your a/c ****0535 at Amazon.ae Dubai AE. Avl Bal is AED 15584.99,transaction
"Dear Customer, AED 1800.00 was credited to your account ****0535. Your available account balance is AED 17384.99",transaction
Transaction of AED 34.42 debited from your a/c ****0535 at HEALTH LINE PHARMACY ABU DHABI AE. Avl Bal is AED 17350.57,transaction
Transaction of AED 422.00 debited from your a/c ****0535 at FEDERAL EXPRESS ADAC Abu Dhabi AE. Avl Bal is AED 16928.57,transaction
"Dear Customer, AED 16.00 was credited to your account ****0535. Your available account balance is AED 16944.57",transaction
Transaction of AED 35.50 debited from your a/c ****0535 at STARBUCKS-D717-ADNOC AUH AE. Avl Bal is AED 16909.07,transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 32909.07",transaction
Transaction of AED 300.00 debited from your a/c ****0535 at ADNOC DISTRIBUTION ABU DHABI AE. Avl Bal is AED 32609.07,transaction
"Dear Customer, AED 22200.00 was debited from your account ****0535. Your available account balance is AED 10409.07",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 409.07",transaction
"Dear Customer, AED 1.00 was debited from your account ****0535. Your available account balance is AED 408.07",transaction
Transaction of AED 27.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 381.07,transaction
"Dear Customer, AED 6000.00 was credited to your account ****0535. Your available account balance is AED 6381.07",transaction
"Dear Customer, AED 2500.00 was debited from your account ****0535. Your available account balance is AED 3880.02",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 3880.02",transaction
"Dear Customer, AED 3500.00 was debited from your account ****0535. Your available account balance is AED 380.02",transaction
Transaction of AED 13.65 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 366.37,transaction
Transaction of AED 39.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 327.37,transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1327.37",transaction
Transaction of AED 1000.00 debited from your a/c ****0535 at COCOON HEALTH & BEAUTY AL AIN AE. Avl Bal is AED 327.37,transaction
Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 309.62,transaction
Transaction of AED 74.50 debited from your a/c ****0535 at MCDONALDS SHARJAH AE. Avl Bal is AED 235.12,transaction
Transaction of AED 82.00 debited from your a/c ****0535 at MCDONALDS SHARJAH AE. Avl Bal is AED 153.12,transaction
Transaction of AED 15.75 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 137.37,transaction
"Dear Customer, AED 200.00 was credited to your account ****0535. Your available account balance is AED 97.37",transaction
Transaction of AED 240.00 debited from your a/c ****0535 at LRIL SPLASH ABU DHABI AE. Avl Bal is AED 97.37,transaction
Transaction of AED 13.65 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 83.72,transaction
"Dear Customer, AED 80.00 was debited from your account ****0535. Your available account balance is AED 3.72",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 259.32",transaction
Transaction of AED 44.40 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 259.32,transaction
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 251.32,transaction
Transaction of AED 29.25 debited from your a/c ****0535 at STARBUCKS-D717-ADNOC AUH AE. Avl Bal is AED 222.07,transaction
Transaction of AED 14.50 debited from your a/c ****0535 at MCDONALDS-ADNOC MUSHRI DUBAI AE. Avl Bal is AED 207.57,transaction
Transaction of AED 5.00 debited from your a/c ****0535 at MCDONALDS-ADNOC MUSHRI DUBAI AE. Avl Bal is AED 202.57,transaction
"Dear Customer, AED 60.00 was credited to your account ****0535. Your available account balance is AED 262.57",transaction
"Dear Customer, AED 30.00 was credited to your account ****0535. Your available account balance is AED 292.57",transaction
Transaction of AED 264.80 debited from your a/c ****0535 at SAVE MY EXAMS +440789400938 GB. Avl Bal is AED 27.77,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 83.02",transaction
Transaction of AED 44.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 83.02,transaction
Transaction of AED 51.20 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 31.82,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 131.82",transaction
Transaction of AED 34.65 debited from your a/c ****0535 at CARREFOUR ABU DHABI AE. Avl Bal is AED 97.17,transaction
Transaction of AED 15.00 debited from your a/c ****0535 at CONTINENTAL FOOD-399108 SHARJAH AE. Avl Bal is AED 82.17,transaction
Transaction of AED 21.00 debited from your a/c ****0535 at DU-BAWABAT- F09AD12 AUH AE. Avl Bal is AED 61.17,transaction
Transaction of AED 55.00 debited from your a/c ****0535 at DU - QUICK RECHARGE DUBAI AE. Avl Bal is AED 6.17,transaction
"Dear Customer, AED 700.00 was credited to your account ****0535. Your available account balance is AED 706.17",transaction
Transaction of AED 17.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 689.17,transaction
Transaction of AED 482.11 debited from your a/c ****0535 at Etisalat Digital App Abu Dhabi AE. Avl Bal is AED 207.06,transaction
"Dear Customer, AED 10.00 was credited to your account ****0535. Your available account balance is AED 217.06",transaction
Transaction of AED 25.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 191.60,transaction
Transaction of AED 31.00 debited from your a/c ****0535 at KFC MAFRAQ DUBAI AE. Avl Bal is AED 160.60,transaction
Transaction of AED 16.00 debited from your a/c ****0535 at CAFTERIA ALRAAI ABU DHABI AE. Avl Bal is AED 144.60,transaction
Transaction of AED 75.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 69.60,transaction
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 61.60,transaction
Transaction of AED 19.30 debited from your a/c ****0535 at LULU HYPERMARKET LLC ABU DHABI AE. Avl Bal is AED 42.30,transaction
"Dear Customer, AED 100.00 was credited to your account ****0535. Your available account balance is AED 68.30",transaction
Transaction of AED 74.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 68.30,transaction
"Dear Customer, AED 50.00 was debited from your account ****0535. Your available account balance is AED 18.30",transaction
"Dear Customer, AED 500.00 was credited to your account ****0535. Your available account balance is AED 218.30",transaction
Transaction of AED 300.00 debited from your a/c ****0535 at ALUMMA STATIONARY ABU DHABI AE. Avl Bal is AED 218.30,transaction
Transaction of AED 33.75 debited from your a/c ****0535 at COSTA COFFEE DUBAI AE. Avl Bal is AED 184.55,transaction
Transaction of AED 10.50 debited from your a/c ****0535 at KARAM AL SHAM RESTAURAN ABU DHABI AE. Avl Bal is AED 174.05,transaction
Transaction of AED 25.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 149.05,transaction
"Dear Customer, AED 400.00 was credited to your account ****0535. Your available account balance is AED 549.05",transaction
"Dear Customer, AED 370.00 was debited from your account ****0535. Your available account balance is AED 179.05",transaction
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 171.05,transaction
"Dear Customer, AED 50.00 was debited from your account ****0535. Your available account balance is AED 121.05",transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16121.05",transaction
Transaction of AED 292.01 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 15829.04,transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 5827.99",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 5827.99",transaction
"Dear Customer, AED 4100.00 was debited from your account ****0535. Your available account balance is AED 1726.94",transaction
"Dear Customer, AED 1.05 was debited from your account ****0535. Your available account balance is AED 1726.94",transaction
"Dear Customer, AED 650.00 was debited from your account ****0535. Your available account balance is AED 1076.94",transaction
Transaction of AED 250.00 debited from your a/c ****0535 at ADNOC DISTRIBUTION ABU DHABI AE. Avl Bal is AED 826.94,transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 1126.94",transaction
"Dear Customer, AED 300.00 was debited from your account ****0535. Your available account balance is AED 826.94",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 726.94",transaction
"Dear Customer, AED 1800.00 was credited to your account ****0535. Your available account balance is AED 2526.94",transaction
"Dear Customer, AED 1800.00 was debited from your account ****0535. Your available account balance is AED 726.94",transaction
Transaction of AED 385.75 debited from your a/c ****0535 at Etisalat Digital App Abu Dhabi AE. Avl Bal is AED 341.19,transaction
Transaction of AED 50.00 debited from your a/c ****0535 at Smart Dubai Government Dubai AE. Avl Bal is AED 291.19,transaction
Transaction of AED 23.50 debited from your a/c ****0535 at MCDONALDS-ADNOC MAHAWI AUH AE. Avl Bal is AED 267.69,transaction
"Dear Customer, AED 500.00 was credited to your account ****0535. Your available account balance is AED 767.69",transaction
"Dear Customer, ATM Cash Withdrawal for AED 500.00 was debited from your account ****0535. Your Avl Bal is AED 267.69.",transaction
"Dear Customer, AED 150.00 was credited to your account ****0535. Your available account balance is AED 417.69",transaction
"Dear Customer, AED 2.32 was credited to your account ****0535. Your available account balance is AED 420.01",transaction
Transaction of AED 10.50 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 409.51,transaction
"Dear Customer, ATM Cash Withdrawal for AED 100.00 was debited from your account ****0535. Your Avl Bal is AED 309.51.",transaction
Transaction of AED 24.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 285.51,transaction
Transaction of AED 13.65 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 271.86,transaction
"Dear Customer, AED 800.00 was credited to your account ****0535. Your available account balance is AED 1071.86",transaction
"Dear Customer, AED 200.00 was debited from your account ****0535. Your available account balance is AED 871.86",transaction
"Dear Customer, AED 40.00 was credited to your account ****0535. Your available account balance is AED 911.86",transaction
Transaction of AED 909.71 debited from your a/c ****0535 at ETRAVELI.COM - AE UPPSALA SE. Avl Bal is AED 2.15,transaction
"Dear Customer, AED 2250.00 was credited to your account ****0535. Your available account balance is AED 2252.15",transaction
Transaction of AED 105.00 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 2147.15,transaction
"Dear Customer, AED 2000.00 was debited from your account ****0535. Your available account balance is AED 147.15",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 447.15",transaction
"Dear Customer, AED 300.00 was debited from your account ****0535. Your available account balance is AED 147.15",transaction
"Dear Customer, AED 160.00 was credited to your account ****0535. Your available account balance is AED 307.15",transaction
Transaction of AED 229.81 debited from your a/c ****0535 at DU REGISTERED DUBAI AE. Avl Bal is AED 77.34,transaction
"Dear Customer, AED 1.00 was debited from your account ****0535. Your available account balance is AED 76.34",transaction
Transaction of AED 32.25 debited from your a/c ****0535 at Zomato Dubai AE. Avl Bal is AED 44.09,transaction
"Dear Customer, AED 40000.00 was credited to your account ****0535. Your available account balance is AED 40044.09",transaction
"Dear Customer, AED 40000.00 was debited from your account ****0535. Your available account balance is AED 44.09",transaction
Transaction of AED 35.80 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 8.29,transaction
"Dear Customer, AED 980.00 was credited to your account ****0535. Your available account balance is AED 988.29",transaction
"Dear Customer, AED 60.00 was credited to your account ****0535. Your available account balance is AED 1048.29",transaction
Transaction of AED 1047.52 debited from your a/c ****0535 at REHLAT INTERNET AND MU DUBAI AE. Avl Bal is AED 0.77,transaction
"Dear Customer, AED 1120.00 was credited to your account ****0535. Your available account balance is AED 1120.77",transaction
"Dear Customer, AED 20.00 was credited to your account ****0535. Your available account balance is AED 1.02",transaction
Transaction of AED 1139.75 debited from your a/c ****0535 at TAJAWAL TRAVEL AND TOU DUBAI AE. Avl Bal is AED 1.02,transaction
"Dear Customer, AED 1.00 was debited from your account ****0535. Your available account balance is AED 0.02",transaction
"Dear Customer, AED 10000.00 was credited to your account ****0535. Your available account balance is AED 10000.02",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 0.02",transaction
"Dear Customer, AED 2700.00 was credited to your account ****0535. Your available account balance is AED 2700.02",transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 18700.02",transaction
"Dear Customer, AED 2700.00 was debited from your account ****0535. Your available account balance is AED 16000.02",transaction
"Dear Customer, AED 300.00 was debited from your account ****0535. Your available account balance is AED 15700.02",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 5700.02",transaction
"Dear Customer, AED 650.00 was debited from your account ****0535. Your available account balance is AED 5050.02",transaction
"Dear Customer, AED 30.00 was debited from your account ****0535. Your available account balance is AED 4020.02",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 4020.02",transaction
"Dear Customer, AED 3100.00 was debited from your account ****0535. Your available account balance is AED 920.02",transaction
"Dear Customer, AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1920.02",transaction
"Dear Customer, AED 1000.00 was debited from your account ****0535. Your available account balance is AED 920.02",transaction
"Dear Customer, AED 150.00 was debited from your account ****0535. Your available account balance is AED 770.02",transaction
"Dear Customer, AED 50.00 was debited from your account ****0535. Your available account balance is AED 720.02",transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 770.02",transaction
"Dear Customer, AED 1047.52 was credited to your account ****0535. Your available account balance is AED 1817.54",transaction
"Dear Customer, AED 35.00 was credited to your account ****0535. Your available account balance is AED 1852.54",transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 702.54",transaction
"Dear Customer, AED 1050.00 was debited from your account ****0535. Your available account balance is AED 702.54",transaction
Transaction of AED 45.00 debited from your a/c ****0535 at SHAWARMA HARTNA CAFETE ABU DHABI AE. Avl Bal is AED 657.54,transaction
"Dear Customer, AED 65.00 was credited to your account ****0535. Your available account balance is AED 722.54",transaction
"Dear Customer, AED 250.00 was debited from your account ****0535. Your available account balance is AED 472.54",transaction
Transaction of AED 52.00 debited from your a/c ****0535 at Zomato Dubai AE. Avl Bal is AED 420.54,transaction
"Dear Customer, AED 100.00 was debited from your account ****0535. Your available account balance is AED 320.54",transaction
Transaction of AED 12.00 debited from your a/c ****0535 at MCDONALDS-54007 ABU DHABI AE. Avl Bal is AED 308.54,transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 358.54",transaction
"Dear Customer, AED 40.00 was debited from your account ****0535. Your available account balance is AED 318.54",transaction
"Dear Customer, AED 350.00 was credited to your account ****0535. Your available account balance is AED 968.54",transaction
"Dear Customer, AED 300.00 was credited to your account ****0535. Your available account balance is AED 968.54",transaction
Transaction of AED 381.15 debited from your a/c ****0535 at Etisalat Digital App Abu Dhabi AE. Avl Bal is AED 587.39,transaction
Transaction of AED 12.00 debited from your a/c ****0535 at MCDONALDS-MAHAWI AUH AE. Avl Bal is AED 575.39,transaction
Transaction of AED 12.00 debited from your a/c ****0535 at MCDONALDS-MAHAWI AUH AE. Avl Bal is AED 563.39,transaction
Transaction of AED 5.50 debited from your a/c ****0535 at ADNOC MAHAWI NORTH -16 ABU DHABI AE. Avl Bal is AED 557.89,transaction
Transaction of AED 17.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 540.89,transaction
Transaction of AED 2.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 538.89,transaction
Transaction of AED 288.94 debited from your a/c ****0535 at DU UNREGISTERED DUBAI AE. Avl Bal is AED 249.95,transaction
Transaction of AED 32.00 debited from your a/c ****0535 at BROASTED N SHAWARMA ABU DHABI AE. Avl Bal is AED 217.95,transaction
"Dear Customer, AED 20.00 was debited from your account ****0535. Your available account balance is AED 197.95",transaction
"Dear Customer, AED 50.00 was credited to your account ****0535. Your available account balance is AED 247.95",transaction
Transaction of AED 247.00 debited from your a/c ****0535 at Bath & Body Works UAE 96522242156 AE. Avl Bal is AED 0.95,transaction
"Dear Customer, AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16000.95",transaction
"Dear Customer, AED 700.00 was debited from your account ****0535. Your available account balance is AED 15300.95",transaction
"Dear Customer, AED 4100.00 was debited from your account ****0535. Your available account balance is AED 11200.95",transaction
"Dear Customer, AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1200.06",transaction
"Dear Customer, AED 0.89 was debited from your account ****0535. Your available account balance is AED 1200.06",transaction
"Dear Customer, AED 400.00 was debited from your account ****0535. Your available account balance is AED 800.06",transaction
